draw,key,area,balanced_accuracy,accuracy,n_audit,stat,audit_estimate,full_estimate,unsafe_full,flag_audit,flag_ba
7,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.9091,0.9667,300,delta_pp:1,3.8157,1.8088,True,True,False
7,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.8935,0.9367,300,delta_pp:1,3.1352,2.3681,True,True,False
7,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.8392,0.9733,300,delta_pp:1,1.1026,-0.384,False,True,False
7,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.82,0.9367,300,delta_pp:1,4.4618,1.2233,True,True,False
7,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.8759,0.9733,300,delta_pp:1,2.5037,1.1876,True,True,False
7,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.876,0.9033,300,delta_pp:1,11.0318,3.7391,True,True,False
8,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.8836,0.9767,300,delta_pp:1,-1.1393,-0.401,False,True,False
8,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.8481,0.91,300,delta_pp:1,-0.5816,-0.8898,False,False,False
8,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.9267,0.96,300,delta_pp:1,-2.4511,0.9105,False,True,False
8,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.8327,0.93,300,delta_pp:1,0.9666,1.8188,True,False,False
8,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.88,0.97,300,delta_pp:1,-2.4033,-0.5102,False,True,False
8,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.8587,0.93,300,delta_pp:1,0.5709,0.3366,False,False,False
8,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.8936,0.9467,300,delta_pp:1,0.6957,1.8088,True,False,False
8,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.8375,0.89,300,delta_pp:1,3.5452,2.3681,True,True,False
8,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.8558,0.9733,300,delta_pp:1,-1.3756,-0.384,False,True,False
8,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.8327,0.93,300,delta_pp:1,3.6062,1.2233,True,True,False
8,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.9025,0.9633,300,delta_pp:1,1.2162,1.1876,True,True,False
8,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.8197,0.8567,300,delta_pp:1,3.824,3.7391,True,True,False
9,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.9132,0.9867,300,delta_pp:1,0.9374,-0.401,False,False,False
9,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.8073,0.9367,300,delta_pp:1,-0.3568,-0.8898,False,False,False
9,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.9878,0.9767,300,delta_pp:1,1.0233,0.9105,False,True,False
9,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.8924,0.9467,300,delta_pp:1,1.1013,1.8188,True,True,False
9,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.8715,0.9833,300,delta_pp:1,1.7844,-0.5102,False,True,False
9,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.8958,0.9533,300,delta_pp:1,2.2597,0.3366,False,True,False
9,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.8993,0.96,300,delta_pp:1,4.8722,1.8088,True,True,False
9,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.9253,0.9333,300,delta_pp:1,0.8484,2.3681,True,False,False
9,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.8733,0.9867,300,delta_pp:1,1.1107,-0.384,False,True,False
9,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.7274,0.9367,300,delta_pp:1,0.2583,1.2233,True,False,True
9,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.8628,0.9667,300,delta_pp:1,3.8325,1.1876,True,True,False
9,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.901,0.8867,300,delta_pp:1,6.3193,3.7391,True,True,False
10,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.8091,0.9833,300,delta_pp:1,0.5498,-0.401,False,False,False
10,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.7817,0.93,300,delta_pp:1,-0.6265,-0.8898,False,False,True
10,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.8579,0.96,300,delta_pp:1,3.6032,0.9105,False,True,False
10,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.8493,0.9433,300,delta_pp:1,5.6281,1.8188,True,True,False
10,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.8074,0.98,300,delta_pp:1,1.2188,-0.5102,False,True,False
10,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.9623,0.9267,300,delta_pp:1,0.4343,0.3366,False,False,False
10,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.9187,0.96,300,delta_pp:1,4.6139,1.8088,True,True,False
10,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.8947,0.9133,300,delta_pp:1,8.6996,2.3681,True,True,False
10,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.8039,0.9733,300,delta_pp:1,1.2367,-0.384,False,True,False
10,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.8998,0.9233,300,delta_pp:1,2.7326,1.2233,True,True,False
10,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.9221,0.9667,300,delta_pp:1,1.9559,1.1876,True,True,False
10,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.9452,0.8933,300,delta_pp:1,9.7641,3.7391,True,True,False
11,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.7675,0.9767,300,delta_pp:1,-0.2826,-0.401,False,False,True
11,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.7361,0.9167,300,delta_pp:1,3.6337,-0.8898,False,True,True
11,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.8357,0.9667,300,delta_pp:1,-0.929,0.9105,False,False,False
11,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.8287,0.9533,300,delta_pp:1,2.9554,1.8188,True,True,False
11,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.7675,0.9767,300,delta_pp:1,-1.518,-0.5102,False,True,True
11,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.7414,0.9267,300,delta_pp:1,1.7315,0.3366,False,True,True
11,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.834,0.9633,300,delta_pp:1,-1.6712,1.8088,True,True,False
11,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.9284,0.9333,300,delta_pp:1,6.7699,2.3681,True,True,False
11,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.7273,0.97,300,delta_pp:1,-0.1969,-0.384,False,False,True
11,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.7344,0.9133,300,delta_pp:1,5.7004,1.2233,True,True,True
11,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.834,0.9633,300,delta_pp:1,-1.6712,1.1876,True,True,False
11,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.876,0.9033,300,delta_pp:1,10.0869,3.7391,True,True,False
12,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.8427,0.98,300,delta_pp:1,-1.0744,-0.401,False,True,False
12,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.7414,0.9267,300,delta_pp:1,-2.6681,-0.8898,False,True,True
12,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.8707,0.9633,300,delta_pp:1,1.9774,0.9105,False,True,False
12,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.8602,0.9433,300,delta_pp:1,-0.4319,1.8188,True,False,False
12,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.8794,0.98,300,delta_pp:1,-0.0824,-0.5102,False,False,False
12,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.8183,0.9333,300,delta_pp:1,1.9238,0.3366,False,True,False
12,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.8672,0.9567,300,delta_pp:1,3.3293,1.8088,True,True,False
12,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.8078,0.9133,300,delta_pp:1,-0.6201,2.3681,True,False,False
12,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.8025,0.9733,300,delta_pp:1,-0.7145,-0.384,False,False,False
12,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.785,0.94,300,delta_pp:1,0.8999,1.2233,True,False,True
12,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.834,0.9633,300,delta_pp:1,2.3053,1.1876,True,True,False
12,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.8778,0.9067,300,delta_pp:1,2.7158,3.7391,True,True,False
13,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.9527,0.99,300,delta_pp:1,1.1613,-0.401,False,True,False
13,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.8103,0.92,300,delta_pp:1,-0.9783,-0.8898,False,False,False
13,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.9402,0.9667,300,delta_pp:1,3.24,0.9105,False,True,False
13,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.924,0.9367,300,delta_pp:1,4.0851,1.8188,True,True,False
13,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.9264,0.98,300,delta_pp:1,3.298,-0.5102,False,True,False
13,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.8277,0.9133,300,delta_pp:1,2.8367,0.3366,False,True,False
13,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.9366,0.96,300,delta_pp:1,7.2276,1.8088,True,True,False
13,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.9024,0.8967,300,delta_pp:1,6.8943,2.3681,True,True,False
13,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.9264,0.98,300,delta_pp:1,2.0362,-0.384,False,True,False
13,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.7858,0.9133,300,delta_pp:1,4.5016,1.2233,True,True,True
13,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.9192,0.9667,300,delta_pp:1,3.4125,1.1876,True,True,False
13,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.9388,0.8867,300,delta_pp:1,5.9317,3.7391,True,True,False
14,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.8492,0.9533,300,delta_pp:1,-2.612,-0.401,False,True,False
14,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.7368,0.9,300,delta_pp:1,-3.0153,-0.8898,False,True,True
14,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.8929,0.9567,300,delta_pp:1,-0.9337,0.9105,False,False,False
14,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.8211,0.94,300,delta_pp:1,-1.0631,1.8188,True,True,False
14,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.851,0.9567,300,delta_pp:1,-3.2861,-0.5102,False,True,False
14,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.8313,0.92,300,delta_pp:1,-1.1509,0.3366,False,True,False
14,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.8875,0.9467,300,delta_pp:1,3.67,1.8088,True,True,False
14,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.8367,0.93,300,delta_pp:1,-1.8532,2.3681,True,True,False
14,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.8301,0.9567,300,delta_pp:1,-3.1135,-0.384,False,True,False
14,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.7176,0.9033,300,delta_pp:1,-2.197,1.2233,True,True,True
14,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.8247,0.9467,300,delta_pp:1,0.1704,1.1876,True,False,False
14,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.8342,0.8867,300,delta_pp:1,2.7773,3.7391,True,True,False
15,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.7724,0.96,300,delta_pp:1,2.3214,-0.401,False,True,True
15,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.8504,0.94,300,delta_pp:1,1.8378,-0.8898,False,True,False
15,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.9287,0.9767,300,delta_pp:1,0.3661,0.9105,False,False,False
15,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.8156,0.93,300,delta_pp:1,4.0711,1.8188,True,True,False
15,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.7777,0.97,300,delta_pp:1,1.6061,-0.5102,False,True,True
15,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.8521,0.9433,300,delta_pp:1,2.3731,0.3366,False,True,False
15,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.9269,0.9733,300,delta_pp:1,-0.2753,1.8088,True,False,False
15,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.8451,0.93,300,delta_pp:1,5.0866,2.3681,True,True,False
15,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.8072,0.97,300,delta_pp:1,1.408,-0.384,False,True,False
15,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.7861,0.93,300,delta_pp:1,4.2693,1.2233,True,True,True
15,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.8974,0.9733,300,delta_pp:1,0.029,1.1876,True,False,False
15,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.7892,0.88,300,delta_pp:1,8.8613,3.7391,True,True,True
16,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.9029,0.9733,300,delta_pp:1,-1.8776,-0.401,False,True,False
16,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.7864,0.91,300,delta_pp:1,-1.8233,-0.8898,False,True,True
16,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.8317,0.9433,300,delta_pp:1,-0.7335,0.9105,False,False,False
16,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.8576,0.94,300,delta_pp:1,2.3877,1.8188,True,True,False
16,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.8423,0.9633,300,delta_pp:1,-0.8787,-0.5102,False,False,False
16,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.7641,0.92,300,delta_pp:1,4.1956,0.3366,False,True,True
16,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.83,0.94,300,delta_pp:1,1.1822,1.8088,True,True,False
16,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.8694,0.91,300,delta_pp:1,8.2413,2.3681,True,True,False
16,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.8423,0.9633,300,delta_pp:1,-0.8787,-0.384,False,False,False
16,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.7676,0.9267,300,delta_pp:1,2.8526,1.2233,True,True,True
16,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.7818,0.9533,300,delta_pp:1,2.7599,1.1876,True,True,True
16,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.8117,0.8533,300,delta_pp:1,11.9277,3.7391,True,True,False
17,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.9213,0.99,300,delta_pp:1,0.3363,-0.401,False,False,False
17,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.8882,0.9267,300,delta_pp:1,2.4853,-0.8898,False,True,False
17,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.9476,0.97,300,delta_pp:1,1.4243,0.9105,False,True,False
