draw,key,stat,estimate,boot_var,lo,hi,balanced_accuracy,area,full_estimate,unsafe_full,decision,ba_unsafe
0,economic|mistralai/Mistral-7B-Instruct-v0.3|c,delta_pp:1,8.604,22.3318,2.9371,17.1744,0.7364,economic,5.1812,True,abstain,True
0,economic|mistralai/Mistral-7B-Instruct-v0.3|c,delta_pp:2,-2.2251,31.5638,-10.3686,8.249,0.7364,economic,-0.0559,False,abstain,True
1,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,1.1503,22.5469,-6.4379,9.6143,0.706,economic,2.9395,False,abstain,True
1,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:2,0.1444,26.1667,-9.7245,8.3471,0.706,economic,-0.6952,False,abstain,True
1,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,1.7527,17.706,-5.7074,8.2294,0.7867,economic,2.3605,False,abstain,True
1,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:2,2.4405,23.5839,-5.3328,10.1618,0.7867,economic,1.8843,False,abstain,True
1,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,2.1555,24.9724,-6.3532,8.959,0.7236,economic,3.6188,True,abstain,True
1,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:2,6.143,26.6134,-3.2516,13.56,0.7236,economic,3.0648,True,abstain,True
1,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:1,6.007,20.8282,-0.9248,13.2343,0.7292,economic,4.9661,True,abstain,True
1,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:2,6.1757,23.8819,-2.0747,12.7407,0.7292,economic,1.7355,False,abstain,True
1,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,7.5546,19.2824,1.1859,14.74,0.7935,economic,2.0905,False,abstain,True
1,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:2,5.7347,26.3803,-1.3262,14.0078,0.7935,economic,1.5207,False,abstain,True
1,economic|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,12.7369,21.7255,4.7331,19.9568,0.7191,economic,4.5829,True,unsafe,True
1,economic|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:2,11.374,21.5784,2.6424,18.462,0.7191,economic,0.4632,False,abstain,True
1,economic|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,-1.0876,25.2031,-9.8056,6.0451,0.7208,economic,4.3086,True,abstain,True
1,economic|microsoft/Phi-3.5-mini-instruct|b,delta_pp:2,2.8429,22.5857,-4.1959,10.368,0.7208,economic,2.6269,False,abstain,True
1,economic|mistralai/Mistral-7B-Instruct-v0.3|b,delta_pp:1,1.8065,18.426,-6.104,8.4739,0.7033,economic,5.5371,True,abstain,True
1,economic|mistralai/Mistral-7B-Instruct-v0.3|b,delta_pp:2,-0.5264,18.4123,-7.882,5.7565,0.7033,economic,1.9056,False,abstain,True
1,economic|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,3.4153,20.5916,-3.1619,11.4176,0.7277,economic,1.7575,False,abstain,True
1,economic|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:2,6.8082,21.0627,0.6916,15.4682,0.7277,economic,-0.493,False,abstain,True
1,economic|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,0.6987,24.131,-7.7473,8.1068,0.7317,economic,2.1823,False,abstain,True
1,economic|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:2,6.1609,31.3934,-4.1677,13.1081,0.7317,economic,0.6399,False,abstain,True
1,economic|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,8.6652,17.5647,-0.0996,14.8791,0.6876,economic,2.9806,False,abstain,True
1,economic|microsoft/Phi-3.5-mini-instruct|c,delta_pp:2,6.6543,24.5494,-1.5948,14.2988,0.6876,economic,1.939,False,abstain,True
1,economic|mistralai/Mistral-7B-Instruct-v0.3|c,delta_pp:1,2.5803,23.4184,-5.9436,9.9037,0.699,economic,5.1812,True,abstain,True
1,economic|mistralai/Mistral-7B-Instruct-v0.3|c,delta_pp:2,6.0478,26.5262,-1.5521,13.8105,0.699,economic,-0.0559,False,abstain,True
2,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,6.9199,28.9448,-0.5043,16.1771,0.7535,economic,2.9395,False,abstain,True
2,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:2,-2.3117,18.7625,-7.7369,5.2375,0.7535,economic,-0.6952,False,abstain,True
2,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,-4.7781,25.6181,-11.1733,4.8104,0.7977,economic,2.3605,False,abstain,True
2,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:2,-7.532,20.3991,-14.3297,0.646,0.7977,economic,1.8843,False,abstain,True
2,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,5.5614,31.1889,-3.012,13.6499,0.742,economic,3.6188,True,abstain,True
2,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:2,-2.3252,25.7803,-11.3142,6.4175,0.742,economic,3.0648,True,abstain,True
2,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:1,7.5369,26.4817,-1.0865,15.5883,0.7454,economic,4.9661,True,abstain,True
2,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:2,4.9088,24.5302,-2.0768,13.578,0.7454,economic,1.7355,False,abstain,True
2,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,8.4573,22.8452,1.2244,15.9576,0.8086,economic,2.0905,False,abstain,False
2,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:2,2.3639,16.1026,-3.9546,8.3861,0.8086,economic,1.5207,False,abstain,False
2,economic|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,4.3153,23.1335,-2.3256,13.3198,0.7615,economic,4.5829,True,abstain,True
2,economic|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:2,1.6485,20.828,-5.3059,9.3665,0.7615,economic,0.4632,False,abstain,True
2,economic|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,4.0888,30.1279,-3.7157,13.8883,0.7021,economic,4.3086,True,abstain,True
2,economic|microsoft/Phi-3.5-mini-instruct|b,delta_pp:2,-1.0644,25.1124,-10.0522,6.3655,0.7021,economic,2.6269,False,abstain,True
2,economic|mistralai/Mistral-7B-Instruct-v0.3|b,delta_pp:1,1.4132,17.4164,-5.2647,8.4454,0.6917,economic,5.5371,True,abstain,True
2,economic|mistralai/Mistral-7B-Instruct-v0.3|b,delta_pp:2,1.5599,17.2024,-4.5964,8.5952,0.6917,economic,1.9056,False,abstain,True
2,economic|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,8.2339,16.9323,1.5626,14.0177,0.758,economic,1.7575,False,abstain,True
2,economic|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:2,2.2937,21.3834,-4.8242,9.1686,0.758,economic,-0.493,False,abstain,True
2,economic|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,-3.8018,29.492,-11.8144,5.7135,0.7078,economic,2.1823,False,abstain,True
2,economic|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:2,0.2634,35.3326,-8.8379,10.6767,0.7078,economic,0.6399,False,abstain,True
2,economic|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,14.7493,22.4485,9.1509,22.6196,0.7387,economic,2.9806,False,unsafe,True
2,economic|microsoft/Phi-3.5-mini-instruct|c,delta_pp:2,10.1653,27.189,2.6862,18.5813,0.7387,economic,1.939,False,abstain,True
2,economic|mistralai/Mistral-7B-Instruct-v0.3|c,delta_pp:1,6.0972,24.7189,-0.652,13.8793,0.7154,economic,5.1812,True,abstain,True
2,economic|mistralai/Mistral-7B-Instruct-v0.3|c,delta_pp:2,-1.696,24.1911,-10.3603,4.651,0.7154,economic,-0.0559,False,abstain,True
3,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,6.0132,29.1097,-2.9018,14.1438,0.736,economic,2.9395,False,abstain,True
3,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:2,6.6275,22.7646,-1.6087,12.8508,0.736,economic,-0.6952,False,abstain,True
3,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,7.1427,21.235,-0.1322,14.2738,0.7687,economic,2.3605,False,abstain,True
3,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:2,7.1042,19.9372,-0.7898,13.5086,0.7687,economic,1.8843,False,abstain,True
3,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,7.8967,21.5625,0.6985,15.4546,0.7521,economic,3.6188,True,abstain,True
3,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:2,13.4686,22.0009,5.3691,19.8407,0.7521,economic,3.0648,True,unsafe,True
3,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:1,5.9503,25.1654,-2.2318,14.6965,0.7474,economic,4.9661,True,abstain,True
3,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:2,6.8302,25.0131,-0.4175,15.025,0.7474,economic,1.7355,False,abstain,True
3,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,15.4087,17.5016,8.7205,22.2542,0.8254,economic,2.0905,False,unsafe,False
3,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:2,6.5942,17.3725,-0.7265,12.7853,0.8254,economic,1.5207,False,abstain,False
3,economic|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,12.7821,28.4728,5.3258,22.131,0.6963,economic,4.5829,True,unsafe,True
3,economic|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:2,6.0813,20.5984,0.0147,13.1583,0.6963,economic,0.4632,False,abstain,True
3,economic|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,6.068,22.4372,-0.5712,13.2425,0.724,economic,4.3086,True,abstain,True
3,economic|microsoft/Phi-3.5-mini-instruct|b,delta_pp:2,5.1981,21.5572,-2.0215,12.8675,0.724,economic,2.6269,False,abstain,True
3,economic|mistralai/Mistral-7B-Instruct-v0.3|b,delta_pp:1,10.7308,16.3105,4.1125,17.2753,0.7083,economic,5.5371,True,unsafe,True
3,economic|mistralai/Mistral-7B-Instruct-v0.3|b,delta_pp:2,1.0283,10.3236,-4.5076,6.4163,0.7083,economic,1.9056,False,abstain,True
3,economic|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,11.1676,19.3175,3.2397,17.749,0.7593,economic,1.7575,False,unsafe,True
3,economic|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:2,8.2767,17.3807,1.1515,14.958,0.7593,economic,-0.493,False,abstain,True
3,economic|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,15.3174,34.1798,7.0398,23.94,0.7173,economic,2.1823,False,unsafe,True
3,economic|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:2,14.2885,30.3779,6.1986,22.5132,0.7173,economic,0.6399,False,unsafe,True
3,economic|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,10.7111,28.4267,3.6547,20.943,0.7165,economic,2.9806,False,unsafe,True
3,economic|microsoft/Phi-3.5-mini-instruct|c,delta_pp:2,10.3268,21.845,2.1788,17.2565,0.7165,economic,1.939,False,abstain,True
3,economic|mistralai/Mistral-7B-Instruct-v0.3|c,delta_pp:1,3.539,29.0471,-5.7202,12.0715,0.7035,economic,5.1812,True,abstain,True
3,economic|mistralai/Mistral-7B-Instruct-v0.3|c,delta_pp:2,-1.6897,26.0692,-10.0847,6.0737,0.7035,economic,-0.0559,False,abstain,True
4,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,6.66,23.5673,-0.5932,13.9345,0.7251,economic,2.9395,False,abstain,True
4,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:2,-3.5977,27.5213,-12.4442,4.0712,0.7251,economic,-0.6952,False,abstain,True
4,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,7.2,27.8204,0.5091,16.9596,0.7728,economic,2.3605,False,abstain,True
4,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:2,-1.6761,26.4091,-11.2256,5.7285,0.7728,economic,1.8843,False,abstain,True
4,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,10.6196,30.9434,2.756,19.9813,0.7205,economic,3.6188,True,abstain,True
4,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:2,9.577,28.1023,0.4515,16.8559,0.7205,economic,3.0648,True,abstain,True
4,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:1,11.9254,28.3698,3.6788,21.9335,0.7258,economic,4.9661,True,unsafe,True
4,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:2,2.3341,26.5006,-6.9699,11.0667,0.7258,economic,1.7355,False,abstain,True
4,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,6.527,27.5813,0.0036,16.4187,0.7796,economic,2.0905,False,abstain,True
4,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:2,4.2393,27.2148,-4.0559,12.5314,0.7796,economic,1.5207,False,abstain,True
4,economic|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,16.5219,29.9524,7.5446,26.5568,0.7218,economic,4.5829,True,unsafe,True
4,economic|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:2,4.2931,22.0313,-3.4631,11.3789,0.7218,economic,0.4632,False,abstain,True
4,economic|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,13.3003,21.8185,7.0834,20.2904,0.7084,economic,4.3086,True,unsafe,True
4,economic|microsoft/Phi-3.5-mini-instruct|b,delta_pp:2,-2.219,25.2559,-10.3032,4.749,0.7084,economic,2.6269,False,abstain,True
4,economic|mistralai/Mistral-7B-Instruct-v0.3|b,delta_pp:1,4.8092,20.2833,-2.1856,12.2984,0.6713,economic,5.5371,True,abstain,True
4,economic|mistralai/Mistral-7B-Instruct-v0.3|b,delta_pp:2,-2.1998,17.1783,-10.3108,3.174,0.6713,economic,1.9056,False,abstain,True
4,economic|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,6.0657,21.7052,-0.8493,14.7646,0.7012,economic,1.7575,False,abstain,True
4,economic|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:2,-0.2643,21.8386,-7.5958,7.7123,0.7012,economic,-0.493,False,abstain,True
4,economic|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,15.9479,28.9601,8.1618,25.3108,0.7017,economic,2.1823,False,unsafe,True
4,economic|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:2,-0.2697,20.4388,-7.6019,6.3919,0.7017,economic,0.6399,False,abstain,True
4,economic|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,2.1427,29.4291,-6.9137,11.536,0.7016,economic,2.9806,False,abstain,True
4,economic|microsoft/Phi-3.5-mini-instruct|c,delta_pp:2,-2.2251,27.16,-11.717,4.9889,0.7016,economic,1.939,False,abstain,True
4,economic|mistralai/Mistral-7B-Instruct-v0.3|c,delta_pp:1,8.1006,25.1318,-0.893,14.5855,0.6729,economic,5.1812,True,abstain,True
4,economic|mistralai/Mistral-7B-Instruct-v0.3|c,delta_pp:2,-4.8399,28.6616,-14.5394,2.147,0.6729,economic,-0.0559,False,abstain,True
5,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,17.954,24.3759,12.2833,26.618,0.7344,economic,2.9395,False,unsafe,True
5,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:2,4.9125,25.3377,-2.9361,14.2727,0.7344,economic,-0.6952,False,abstain,True
5,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,6.2555,19.5055,-0.4017,14.1213,0.7966,economic,2.3605,False,abstain,True
5,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:2,0.3814,24.995,-7.2159,9.0005,0.7966,economic,1.8843,False,abstain,True
5,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,1.2545,24.3322,-6.5443,9.6157,0.7633,economic,3.6188,True,abstain,True
5,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:2,-0.9571,26.5855,-9.2132,7.2133,0.7633,economic,3.0648,True,abstain,True
5,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:1,2.529,26.2417,-5.2591,10.6319,0.7679,economic,4.9661,True,abstain,True
5,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:2,1.0042,26.4756,-7.3803,10.7705,0.7679,economic,1.7355,False,abstain,True
5,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,6.7076,22.033,-0.346,14.5618,0.825,economic,2.0905,False,abstain,False
5,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:2,2.4144,22.7079,-4.0126,10.0781,0.825,economic,1.5207,False,abstain,False
5,economic|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,7.148,19.762,-0.3823,13.8769,0.7654,economic,4.5829,True,abstain,True
5,economic|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:2,-0.9488,20.6747,-8.2709,6.7403,0.7654,economic,0.4632,False,abstain,True
5,economic|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,2.8673,27.4163,-7.847,10.9093,0.7234,economic,4.3086,True,abstain,True
5,economic|microsoft/Phi-3.5-mini-instruct|b,delta_pp:2,2.2768,22.986,-4.0545,11.306,0.7234,economic,2.6269,False,abstain,True
5,economic|mistralai/Mistral-7B-Instruct-v0.3|b,delta_pp:1,0.2303,19.8697,-7.0674,6.8004,0.7242,economic,5.5371,True,abstain,True
5,economic|mistralai/Mistral-7B-Instruct-v0.3|b,delta_pp:2,-0.3496,19.3489,-7.0215,5.785,0.7242,economic,1.9056,False,abstain,True
5,economic|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,6.7156,24.5706,-1.9566,14.8061,0.7389,economic,1.7575,False,abstain,True
5,economic|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:2,6.237,20.5231,-1.042,14.1472,0.7389,economic,-0.493,False,abstain,True
5,economic|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,0.2419,29.3115,-7.81,9.4969,0.7247,economic,2.1823,False,abstain,True
5,economic|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:2,3.5872,23.7777,-4.4106,11.217,0.7247,economic,0.6399,False,abstain,True
5,economic|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,-2.6312,19.0238,-9.6146,5.0491,0.7547,economic,2.9806,False,abstain,True
5,economic|microsoft/Phi-3.5-mini-instruct|c,delta_pp:2,-0.3044,30.7376,-8.9991,9.104,0.7547,economic,1.939,False,abstain,True
5,economic|mistralai/Mistral-7B-Instruct-v0.3|c,delta_pp:1,6.7867,21.8434,-0.6901,13.5246,0.7295,economic,5.1812,True,abstain,True
5,economic|mistralai/Mistral-7B-Instruct-v0.3|c,delta_pp:2,4.2727,28.787,-4.5059,12.6661,0.7295,economic,-0.0559,False,abstain,True
6,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,10.41,21.8314,2.4915,16.942,0.7241,economic,2.9395,False,abstain,True
6,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:2,0.4012,22.0254,-7.9033,6.5822,0.7241,economic,-0.6952,False,abstain,True
6,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,-1.9581,18.0327,-8.5165,5.7491,0.8012,economic,2.3605,False,abstain,False
6,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:2,4.9586,20.9815,-3.4146,11.9677,0.8012,economic,1.8843,False,abstain,False
6,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,7.4844,23.0029,0.4865,16.149,0.7633,economic,3.6188,True,abstain,True
6,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:2,4.0137,19.4417,-3.3114,10.7432,0.7633,economic,3.0648,True,abstain,True
6,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:1,4.3141,20.8637,-2.3504,12.2816,0.7497,economic,4.9661,True,abstain,True
6,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:2,-2.6404,28.0103,-9.222,5.7832,0.7497,economic,1.7355,False,abstain,True
6,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,2.4684,22.084,-4.3753,10.5856,0.829,economic,2.0905,False,abstain,False
6,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:2,3.8612,15.1341,-1.9156,10.1552,0.829,economic,1.5207,False,abstain,False
6,economic|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,1.6671,21.3952,-4.9072,8.0322,0.7486,economic,4.5829,True,abstain,True
6,economic|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:2,-0.7032,20.0136,-7.3474,7.1936,0.7486,economic,0.4632,False,abstain,True
6,economic|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,0.5224,26.3806,-6.9453,9.3649,0.7217,economic,4.3086,True,abstain,True
6,economic|microsoft/Phi-3.5-mini-instruct|b,delta_pp:2,0.4024,21.4157,-6.2699,9.2063,0.7217,economic,2.6269,False,abstain,True
6,economic|mistralai/Mistral-7B-Instruct-v0.3|b,delta_pp:1,0.4615,15.4266,-5.0861,7.873,0.732,economic,5.5371,True,abstain,True
6,economic|mistralai/Mistral-7B-Instruct-v0.3|b,delta_pp:2,3.1193,13.8363,-2.1736,9.5829,0.732,economic,1.9056,False,abstain,True
6,economic|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,0.5159,34.0603,-8.2661,11.3223,0.7264,economic,1.7575,False,abstain,True
6,economic|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:2,-8.795,25.108,-16.0539,-1.3204,0.7264,economic,-0.493,False,abstain,True
6,economic|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,-2.1332,28.6028,-10.1503,6.737,0.7306,economic,2.1823,False,abstain,True
6,economic|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:2,-2.8299,21.8709,-9.5601,3.2746,0.7306,economic,0.6399,False,abstain,True
6,economic|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,-1.5722,23.8925,-8.7249,6.9252,0.7423,economic,2.9806,False,abstain,True
6,economic|microsoft/Phi-3.5-mini-instruct|c,delta_pp:2,-4.6992,18.9386,-11.1313,3.3085,0.7423,economic,1.939,False,abstain,True
6,economic|mistralai/Mistral-7B-Instruct-v0.3|c,delta_pp:1,-2.7899,22.6975,-10.1889,6.3046,0.7278,economic,5.1812,True,abstain,True
6,economic|mistralai/Mistral-7B-Instruct-v0.3|c,delta_pp:2,-6.1293,21.8194,-13.2662,1.6969,0.7278,economic,-0.0559,False,abstain,True
7,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-0.3686,21.4203,-6.381,8.2033,0.7246,economic,2.9395,False,abstain,True
7,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:2,4.6441,26.1635,-2.4508,13.7261,0.7246,economic,-0.6952,False,abstain,True
7,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,-5.5946,22.7722,-12.3394,2.0905,0.7597,economic,2.3605,False,abstain,True
7,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:2,4.0574,20.5193,-1.9889,12.4446,0.7597,economic,1.8843,False,abstain,True
7,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,1.5927,26.1407,-6.9629,9.2261,0.7194,economic,3.6188,True,abstain,True
7,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:2,7.8272,31.5916,1.4949,16.7653,0.7194,economic,3.0648,True,abstain,True
7,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:1,-0.3368,22.1436,-8.2683,7.2106,0.7453,economic,4.9661,True,abstain,True
7,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:2,7.7285,25.43,-0.6129,16.5444,0.7453,economic,1.7355,False,abstain,True
7,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,3.0079,20.949,-3.8912,10.165,0.7949,economic,2.0905,False,abstain,True
7,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:2,4.1359,27.6718,-2.0026,13.3904,0.7949,economic,1.5207,False,abstain,True
